pitches,playerid,player_name,game_date,game_pk,total_pitches,pitch_percent,season
33,656629,"Kopech, Michael",6/8/2024,746786,33,100,2024
33,656457,"Gilbert, Tyler",9/24/2024,745526,33,100,2024
33,656793,"Nelson, Nick",4/11/2024,745601,33,100,2024
33,689225,"Brieske, Beau",6/3/2024,745009,53,62.3,2024
33,593576,"Neris, Héctor",8/16/2024,746843,33,100,2024
33,658648,"Avila, Pedro",5/24/2024,746227,33,100,2024
33,623352,"Hader, Josh",4/30/2024,746398,33,100,2024
33,519008,"McFarland, T.J.",5/5/2024,745667,33,100,2024
33,681402,"Varland, Gus",5/1/2024,747207,33,100,2024
33,622103,"Reyes, Gerardo",8/6/2024,745629,33,100,2024
33,605513,"Turnbull, Spencer",5/7/2024,745586,33,100,2024
33,663432,"Rainey, Tanner",4/24/2024,744864,33,100,2024
33,683409,"Chivilli, Angel",8/30/2024,746511,33,100,2024
33,665620,"García, Deivi",4/17/2024,746809,33,100,2024
33,662253,"Muñoz, Andrés",5/15/2024,745259,33,100,2024
33,543294,"Hendricks, Kyle",5/23/2024,746874,33,100,2024
33,675989,"Bolton, Cody",4/26/2024,745269,33,100,2024
33,670766,"McCaughan, Darren",9/28/2024,744878,54,61.1,2024
33,663158,"Suarez, Robert",4/3/2024,745440,33,100,2024
33,641835,"Mayza, Tim",9/10/2024,745694,33,100,2024
33,656546,"Hoffman, Jeff",5/16/2024,745580,33,100,2024
33,657508,"Baumann, Mike",8/30/2024,745299,45,73.3,2024
33,670059,"Holderman, Colin",5/22/2024,745502,33,100,2024
32,670871,"Zuñiga, Guillo",6/26/2024,746212,32,100,2024
32,489446,"Yates, Kirby",8/3/2024,744987,32,100,2024
32,678692,"Henriquez, Ronny",8/26/2024,745865,32,100,2024
32,608334,"Fulmer, Carson",5/14/2024,746235,32,100,2024
32,663897,"Williams, Luke",8/8/2024,747081,32,100,2024
32,608648,"Duffey, Tyler",5/20/2024,746307,32,100,2024
32,608718,"Suter, Brent",9/14/2024,745858,48,66.7,2024
32,622251,"Staumont, Josh",6/19/2024,745887,32,100,2024
32,640451,"Harvey, Hunter",6/11/2024,746464,32,100,2024
32,668984,"Legumina, Casey",8/18/2024,746676,32,100,2024
32,573009,"Mantiply, Joe",6/16/2024,747189,32,100,2024
32,570632,"Ureña, José",6/30/2024,747016,32,100,2024
32,656354,"Davis, Austin",7/7/2024,745391,32,100,2024
32,663432,"Rainey, Tanner",6/26/2024,745400,32,100,2024
32,676534,"Faucher, Calvin",4/24/2024,747132,32,100,2024
32,641745,"Keller, Brad",5/12/2024,746798,49,65.3,2024
32,669062,"Miller, Erik",5/10/2024,745340,32,100,2024
32,552640,"Kittredge, Andrew",7/4/2024,745484,32,100,2024
32,664285,"Valdez, Framber",6/7/2024,746220,106,30.2,2024
32,672335,"Pérez, Cionel",5/18/2024,747036,32,100,2024
32,642232,"Yarbrough, Ryan",6/8/2024,745735,32,100,2024
32,502624,"Anderson, Chase",6/4/2024,746949,47,68.1,2024
32,542888,"Armstrong, Shawn",4/7/2024,746574,32,100,2024
32,669711,"Weissert, Greg",6/16/2024,746945,32,100,2024
32,622554,"Domínguez, Seranthony",8/27/2024,746105,32,100,2024
32,663947,"Holton, Tyler",9/17/2024,746261,32,100,2024
32,660600,"Paredes, Enoli",9/14/2024,747148,32,100,2024
32,621114,"Burr, Ryan",6/3/2024,744930,32,100,2024
32,640451,"Harvey, Hunter",4/23/2024,744863,37,86.5,2024
32,642207,"Williams, Devin",8/31/2024,746667,32,100,2024
32,695243,"Miller, Mason",5/8/2024,745664,32,100,2024
32,689690,"Jacob, Alek",9/14/2024,745284,32,100,2024
32,695243,"Miller, Mason",5/30/2024,745081,32,100,2024
32,641312,"Anderson, Shaun",8/5/2024,746038,62,51.6,2024
32,672578,"Hernández, Carlos",7/2/2024,746282,32,100,2024
32,690544,"Horn, Bailey",7/2/2024,746047,32,100,2024
32,663562,"Davis, Noah",8/4/2024,745384,32,100,2024
32,608371,"Sims, Lucas",6/29/2024,745159,32,100,2024
32,605288,"Houser, Adrian",5/10/2024,745827,32,100,2024
32,683627,"Molina, Anthony",8/10/2024,746520,32,100,2024
32,623465,"Phillips, Evan",4/23/2024,744863,32,100,2024
32,678495,"Rodríguez, Randy",7/23/2024,746118,32,100,2024
32,543859,"Tonkin, Michael",8/14/2024,746759,44,72.7,2024
32,640470,"Alzolay, Adbert",5/3/2024,746890,32,100,2024
32,605288,"Houser, Adrian",6/26/2024,745808,44,72.7,2024
32,663567,"Lambert, Peter",8/22/2024,744815,47,68.1,2024
32,518585,"Cruz, Fernando",8/16/2024,746674,32,100,2024
32,686826,"Jarvis, Bryce",6/4/2024,747196,32,100,2024
32,666204,"Jiménez, Dany",8/23/2024,745625,32,100,2024
32,641729,"Jiménez, Joe",8/30/2024,745533,32,100,2024
32,543859,"Tonkin, Michael",5/19/2024,745745,48,66.7,2024
32,686539,"Cronin, Declan",3/28/2024,746089,32,100,2024
32,605452,"Ross, Joe",9/2/2024,745947,32,100,2024
32,519151,"Pressly, Ryan",8/13/2024,745055,32,100,2024
32,666808,"Doval, Camilo",6/2/2024,745330,32,100,2024
32,641427,"Busenitz, Alan",9/20/2024,746661,32,100,2024
32,650671,"Quijada, José",9/22/2024,746339,32,100,2024
32,675921,"Howard, Spencer",6/24/2024,745323,77,41.6,2024
31,680880,"Holman, Grant",9/6/2024,745611,31,100,2024
31,679885,"Martinez, Justin",8/21/2024,746028,31,100,2024
31,657585,"Garrett, Reed",6/4/2024,744850,31,100,2024
31,656232,"Bielak, Brandon",3/29/2024,746412,31,100,2024
31,660600,"Paredes, Enoli",6/11/2024,745981,31,100,2024
31,672710,"Contreras, Roansy",5/24/2024,746227,31,100,2024
31,695243,"Miller, Mason",8/27/2024,746671,31,100,2024
31,657649,"Koenig, Jared",4/15/2024,746002,31,100,2024
31,656945,"Scott, Tanner",6/11/2024,745815,31,100,2024
31,641745,"Keller, Brad",6/13/2024,746944,46,67.4,2024
31,622786,"Tinoco, Jesus",6/15/2024,745241,31,100,2024
31,640451,"Harvey, Hunter",6/15/2024,744846,31,100,2024
31,660896,"Alcala, Jorge",9/15/2024,745852,31,100,2024
31,570632,"Ureña, José",7/4/2024,744996,39,79.5,2024
31,623352,"Hader, Josh",5/21/2024,746385,31,100,2024
31,502624,"Anderson, Chase",5/17/2024,745178,59,52.5,2024
31,670174,"Winckowski, Josh",8/23/2024,746920,55,56.4,2024
31,680732,"Burke, Sean",9/10/2024,746747,53,58.5,2024
31,519293,"Smith, Will",8/20/2024,746266,31,100,2024
31,677161,"Kelly, Zack",6/29/2024,746940,31,100,2024
31,608718,"Suter, Brent",9/22/2024,746657,31,100,2024
31,642701,"Santana, Dennis",6/15/2024,746547,31,100,2024
31,623465,"Phillips, Evan",6/6/2024,745495,31,100,2024
31,643361,"Herget, Kevin",9/20/2024,745934,31,100,2024
31,624133,"Suárez, Ranger",4/16/2024,745593,112,27.7,2024
31,622098,"Smith, Drew",4/8/2024,747142,31,100,2024
31,674370,"Bido, Osvaldo",7/7/2024,745637,31,100,2024
31,608718,"Suter, Brent",3/28/2024,746737,31,100,2024
31,663460,"Bubic, Kris",9/22/2024,746253,31,100,2024
31,493603,"Ottavino, Adam",7/26/2024,745792,31,100,2024
31,668941,"Romero, JoJo",5/14/2024,746235,31,100,2024
31,621383,"Banks, Tanner",9/27/2024,744797,31,100,2024
31,661395,"Duran, Jhoan",9/26/2024,745853,31,100,2024
31,672860,"Berroa, Prelander",9/29/2024,746416,31,100,2024
31,660761,"Suarez, José",5/30/2024,746225,38,81.6,2024
31,641771,"Kuhl, Chad",9/18/2024,746172,31,100,2024
31,445926,"Chavez, Jesse",4/8/2024,747142,31,100,2024
31,666745,"Brito, Jhony",5/24/2024,745415,31,100,2024
31,519151,"Pressly, Ryan",5/28/2024,745258,31,100,2024
31,544150,"Suárez, Albert",5/8/2024,744858,31,100,2024
31,502624,"Anderson, Chase",6/28/2024,746939,61,50.8,2024
31,683232,"Mears, Nick",4/8/2024,746569,31,100,2024
31,669372,"Ginn, J.T.",8/21/2024,745622,31,100,2024
31,605288,"Houser, Adrian",6/30/2024,745802,31,100,2024
31,666745,"Brito, Jhony",5/15/2024,745417,31,100,2024
31,643338,"Green, Chad",9/11/2024,744881,31,100,2024
31,657612,"Hill, Tim",5/20/2024,744935,31,100,2024
31,664875,"Lawrence, Justin",9/3/2024,747079,31,100,2024
31,592155,"Booser, Cam",6/6/2024,746784,31,100,2024
31,664208,"Maton, Phil",6/8/2024,745082,31,100,2024
31,642207,"Williams, Devin",8/21/2024,745138,31,100,2024
31,676680,"Cosgrove, Tom",3/30/2024,745436,31,100,2024
31,657044,"Thompson, Ryan",8/16/2024,745054,31,100,2024
31,641755,"Kinley, Tyler",5/21/2024,745662,31,100,2024
31,598264,"Barnes, Matt",5/2/2024,745021,31,100,2024
31,676684,"Vest, Will",5/12/2024,746476,31,100,2024
31,681676,"Fernandez, Ryan",6/17/2024,746055,31,100,2024
31,605280,"Holmes, Clay",5/20/2024,745746,31,100,2024
31,668338,"Miller, Tyson",6/15/2024,746865,31,100,2024
31,681982,"Anderson, Grant",7/7/2024,744993,31,100,2024
31,600986,"Vieira, Thyago",4/7/2024,746003,50,62,2024
31,694363,"Shuster, Jared",8/23/2024,746758,31,100,2024
31,606160,"Montero, Rafael",6/15/2024,746381,31,100,2024
31,642232,"Yarbrough, Ryan",7/7/2024,746122,56,55.4,2024
31,702352,"Bivens, Spencer",9/12/2024,745288,31,100,2024
31,685126,"Eisert, Brandon",6/17/2024,744918,31,100,2024
31,658648,"Avila, Pedro",6/21/2024,746624,43,72.1,2024
31,677976,"Dobnak, Randy",8/11/2024,745872,51,60.8,2024
31,664079,"Jay, Tyler",7/1/2024,744840,31,100,2024
31,605121,"Anderson, Justin",4/12/2024,746812,31,100,2024
31,622259,"Wingenter, Trey",7/29/2024,746928,36,86.1,2024
31,656629,"Kopech, Michael",4/5/2024,746328,31,100,2024
30,596133,"Weaver, Luke",7/21/2024,745722,30,100,2024
30,656876,"Rasmussen, Drew",9/28/2024,746902,30,100,2024
30,621242,"Díaz, Edwin",5/13/2024,745826,30,100,2024
30,683232,"Mears, Nick",5/24/2024,746558,30,100,2024
30,643338,"Green, Chad",9/3/2024,744891,30,100,2024
30,605280,"Holmes, Clay",7/5/2024,745725,30,100,2024
30,664126,"Fairbanks, Pete",8/18/2024,745051,30,100,2024
30,686563,"Cannon, Jonathan",6/7/2024,746785,60,50,2024
30,544150,"Suárez, Albert",5/12/2024,747042,43,69.8,2024
30,656730,"Megill, Trevor",4/19/2024,745189,30,100,2024
30,641540,"Dunning, Dane",8/6/2024,744983,61,49.2,2024
30,642546,"Hernández, Jonathan",5/12/2024,746555,30,100,2024
30,641729,"Jiménez, Joe",5/11/2024,745828,30,100,2024
30,605463,"Scott, Tayler",5/19/2024,746392,30,100,2024
30,621237,"Alvarado, José",3/29/2024,745604,30,100,2024
30,663704,"McArthur, James",5/7/2024,746315,30,100,2024
30,693312,"Nicolas, Kyle",5/26/2024,745498,30,100,2024
30,641656,"Hamilton, Ian",6/7/2024,745737,30,100,2024
30,640451,"Harvey, Hunter",5/22/2024,744856,30,100,2024
30,571946,"Miller, Shelby",8/27/2024,746429,30,100,2024
30,640448,"Finnegan, Kyle",8/27/2024,744811,30,100,2024
30,663704,"McArthur, James",5/14/2024,745257,30,100,2024
30,502624,"Anderson, Chase",5/24/2024,746956,70,42.9,2024
30,528748,"Castellanos, Humberto",6/7/2024,745406,60,50,2024
30,677976,"Dobnak, Randy",9/29/2024,745846,30,100,2024
30,661395,"Duran, Jhoan",9/17/2024,746587,30,100,2024
30,670950,"Richards, Trevor",4/24/2024,746317,30,100,2024
30,700241,"McGreevy, Michael",9/18/2024,745121,38,78.9,2024
30,656605,"Keller, Mitch",5/6/2024,745509,109,27.5,2024
30,663704,"McArthur, James",6/9/2024,746297,30,100,2024
30,660825,"Bazardo, Eduard",7/11/2024,746204,30,100,2024
30,622250,"Sborz, Josh",7/26/2024,744906,30,100,2024
30,623352,"Hader, Josh",5/14/2024,746396,30,100,2024
30,502085,"Robertson, David",7/13/2024,746369,30,100,2024
30,642232,"Yarbrough, Ryan",5/22/2024,746143,31,96.8,2024
30,668984,"Legumina, Casey",4/22/2024,746723,30,100,2024
30,695243,"Miller, Mason",3/30/2024,745684,30,100,2024
30,547973,"Chapman, Aroldis",9/7/2024,745456,30,100,2024
30,669711,"Weissert, Greg",5/13/2024,746961,43,69.8,2024
30,614179,"Ruiz, José",5/16/2024,745580,30,100,2024
30,623352,"Hader, Josh",7/29/2024,746360,30,100,2024
30,681517,"Leahy, Kyle",7/13/2024,745152,30,100,2024
30,596133,"Weaver, Luke",7/2/2024,745730,30,100,2024
30,571670,"Floro, Dylan",9/1/2024,747157,30,100,2024
30,605154,"Brebbia, John",8/24/2024,746756,30,100,2024
